,attack_type
2157,anomaly
2158,normal
2159,normal
2160,normal
2161,anomaly
2162,anomaly
2163,anomaly
2164,anomaly
2165,normal
2166,anomaly
2167,anomaly
2168,normal
2169,normal
2170,normal
2171,anomaly
2172,normal
2173,anomaly
2174,anomaly
2175,anomaly
2176,normal
2177,anomaly
2178,anomaly
2179,normal
2180,anomaly
2181,normal
2182,normal
2183,normal
2184,anomaly
2185,normal
2186,anomaly
2187,normal
2188,normal
2189,normal
2190,anomaly
2191,normal
2192,anomaly
2193,normal
2194,anomaly
2195,anomaly
2196,anomaly
2197,normal
2198,anomaly
2199,normal
2200,anomaly
2201,anomaly
2202,anomaly
2203,normal
2204,normal
2205,normal
2206,normal
2207,normal
2208,anomaly
2209,normal
2210,anomaly
2211,normal
2212,normal
2213,normal
2214,normal
2215,anomaly
2216,normal
2217,anomaly
2218,normal
2219,normal
2220,normal
2221,anomaly
2222,normal
2223,normal
2224,normal
2225,normal
2226,anomaly
2227,anomaly
2228,anomaly
2229,anomaly
2230,normal
2231,normal
2232,anomaly
2233,anomaly
2234,normal
2235,normal
2236,normal
2237,normal
2238,normal
2239,anomaly
2240,normal
2241,anomaly
2242,anomaly
2243,anomaly
2244,anomaly
2245,normal
2246,anomaly
2247,normal
2248,anomaly
2249,normal
2250,anomaly
2251,anomaly
2252,anomaly
2253,anomaly
2254,anomaly
2255,anomaly
2256,normal
2257,anomaly
2258,anomaly
2259,anomaly
2260,normal
2261,anomaly
2262,anomaly
2263,normal
2264,anomaly
2265,anomaly
2266,normal
2267,anomaly
2268,normal
2269,normal
2270,normal
2271,anomaly
2272,anomaly
2273,anomaly
2274,normal
2275,anomaly
2276,anomaly
2277,normal
2278,normal
2279,anomaly
2280,normal
2281,anomaly
2282,normal
2283,normal
2284,normal
2285,anomaly
2286,anomaly
2287,anomaly
2288,normal
2289,normal
2290,normal
2291,anomaly
2292,anomaly
2293,anomaly
2294,normal
2295,anomaly
2296,normal
2297,anomaly
2298,anomaly
2299,normal
2300,normal
2301,anomaly
2302,anomaly
2303,normal
2304,anomaly
2305,normal
2306,normal
2307,normal
2308,normal
2309,normal
2310,normal
2311,normal
2312,normal
2313,anomaly
2314,anomaly
2315,normal
2316,anomaly
2317,anomaly
2318,normal
2319,anomaly
2320,normal
2321,normal
2322,normal
2323,anomaly
2324,anomaly
2325,anomaly
2326,anomaly
2327,normal
2328,normal
2329,anomaly
2330,anomaly
2331,normal
2332,anomaly
2333,anomaly
2334,anomaly
2335,anomaly
2336,anomaly
2337,anomaly
2338,normal
2339,normal
2340,anomaly
2341,anomaly
2342,anomaly
2343,normal
2344,normal
2345,normal
2346,normal
2347,anomaly
2348,normal
2349,anomaly
2350,anomaly
2351,anomaly
2352,anomaly
2353,anomaly
2354,anomaly
2355,anomaly
2356,normal
2357,anomaly
2358,anomaly
2359,normal
2360,normal
2361,anomaly
2362,normal
2363,anomaly
2364,normal
2365,normal
2366,normal
2367,anomaly
2368,normal
2369,anomaly
2370,anomaly
2371,normal
2372,normal
2373,anomaly
2374,anomaly
2375,normal
2376,anomaly
2377,anomaly
2378,normal
2379,anomaly
2380,anomaly
2381,normal
2382,anomaly
2383,normal
2384,anomaly
2385,normal
2386,normal
2387,normal
2388,anomaly
2389,anomaly
2390,anomaly
2391,normal
2392,anomaly
2393,normal
2394,normal
2395,normal
2396,normal
2397,anomaly
2398,anomaly
2399,anomaly
2400,normal
2401,anomaly
2402,anomaly
2403,anomaly
2404,anomaly
2405,normal
2406,normal
2407,anomaly
2408,anomaly
2409,normal
2410,anomaly
2411,normal
2412,anomaly
2413,anomaly
2414,normal
2415,anomaly
2416,normal
2417,normal
2418,anomaly
2419,normal
2420,anomaly
2421,anomaly
2422,normal
2423,normal
2424,normal
2425,normal
2426,anomaly
2427,normal
2428,normal
2429,anomaly
2430,normal
2431,anomaly
2432,anomaly
2433,anomaly
2434,anomaly
2435,normal
2436,normal
2437,normal
2438,normal
2439,normal
2440,anomaly
2441,anomaly
2442,anomaly
2443,normal
2444,anomaly
2445,normal
2446,anomaly
2447,normal
2448,normal
2449,normal
2450,normal
2451,normal
2452,normal
2453,anomaly
2454,anomaly
2455,normal
2456,normal
2457,normal
2458,anomaly
2459,normal
2460,normal
2461,normal
2462,normal
2463,anomaly
2464,anomaly
2465,normal
2466,normal
2467,normal
2468,anomaly
2469,anomaly
2470,normal
2471,anomaly
2472,anomaly
2473,anomaly
2474,normal
2475,anomaly
2476,normal
2477,normal
2478,normal
2479,anomaly
2480,anomaly
2481,anomaly
2482,normal
2483,anomaly
2484,normal
2485,normal
2486,anomaly
2487,normal
2488,anomaly
2489,anomaly
2490,normal
2491,normal
2492,normal
2493,normal
2494,anomaly
2495,normal
2496,anomaly
2497,anomaly
2498,anomaly
2499,normal
2500,normal
2501,normal
2502,normal
2503,anomaly
2504,normal
2505,normal
2506,anomaly
2507,normal
2508,normal
2509,anomaly
2510,normal
2511,normal
2512,anomaly
2513,anomaly
2514,anomaly
2515,anomaly
2516,normal
2517,normal
2518,normal
2519,normal
2520,anomaly
2521,normal
2522,anomaly
2523,anomaly
2524,anomaly
2525,normal
2526,anomaly
2527,anomaly
2528,anomaly
2529,normal
2530,normal
2531,anomaly
2532,normal
2533,anomaly
2534,anomaly
2535,normal
2536,anomaly
2537,normal
2538,anomaly
2539,normal
2540,normal
2541,anomaly
2542,anomaly
2543,anomaly
2544,anomaly
2545,anomaly
2546,normal
2547,anomaly
2548,anomaly
2549,normal
2550,normal
2551,anomaly
2552,normal
2553,anomaly
2554,anomaly
2555,anomaly
2556,anomaly
2557,anomaly
2558,normal
2559,anomaly
2560,normal
2561,anomaly
2562,normal
2563,normal
2564,normal
2565,normal
2566,anomaly
2567,anomaly
2568,anomaly
2569,anomaly
2570,anomaly
2571,anomaly
2572,normal
2573,normal
2574,anomaly
2575,normal
2576,normal
2577,normal
2578,anomaly
2579,normal
2580,normal
2581,anomaly
2582,anomaly
2583,normal
2584,anomaly
2585,anomaly
2586,anomaly
2587,anomaly
2588,normal
2589,normal
2590,normal
2591,normal
2592,anomaly
2593,normal
2594,anomaly
2595,normal
2596,normal
2597,normal
2598,anomaly
2599,normal
2600,anomaly
2601,normal
2602,anomaly
2603,normal
2604,normal
2605,anomaly
2606,normal
2607,anomaly
2608,normal
2609,normal
2610,normal
2611,normal
2612,normal
2613,normal
2614,normal
2615,normal
2616,normal
2617,anomaly
2618,normal
2619,anomaly
2620,normal
2621,anomaly
2622,normal
2623,anomaly
2624,anomaly
2625,normal
2626,anomaly
2627,anomaly
2628,anomaly
2629,anomaly
2630,anomaly
2631,anomaly
2632,anomaly
2633,normal
2634,normal
2635,anomaly
2636,normal
2637,anomaly
2638,normal
2639,anomaly
2640,normal
2641,normal
2642,normal
2643,normal
2644,anomaly
2645,anomaly
2646,anomaly
2647,anomaly
2648,normal
2649,normal
2650,normal
2651,normal
2652,normal
2653,anomaly
2654,anomaly
2655,normal
2656,normal
2657,anomaly
2658,normal
2659,anomaly
2660,normal
2661,anomaly
2662,anomaly
2663,anomaly
2664,normal
2665,normal
2666,anomaly
2667,normal
2668,anomaly
2669,anomaly
2670,normal
2671,anomaly
2672,normal
2673,normal
2674,anomaly
2675,anomaly
2676,anomaly
2677,normal
2678,normal
2679,normal
2680,anomaly
2681,anomaly
2682,anomaly
2683,anomaly
2684,normal
2685,normal
2686,normal
2687,normal
2688,normal
2689,anomaly
2690,anomaly
2691,normal
2692,normal
2693,normal
2694,anomaly
2695,anomaly
2696,anomaly
2697,anomaly
2698,anomaly
2699,anomaly
2700,normal
2701,anomaly
2702,normal
2703,anomaly
2704,anomaly
2705,normal
2706,normal
2707,normal
2708,normal
2709,anomaly
2710,anomaly
2711,anomaly
2712,anomaly
2713,normal
2714,normal
2715,normal
2716,normal
2717,normal
2718,anomaly
2719,normal
2720,normal
2721,normal
2722,anomaly
2723,normal
2724,normal
2725,normal
2726,normal
2727,anomaly
2728,anomaly
2729,normal
2730,normal
2731,normal
2732,anomaly
2733,anomaly
2734,anomaly
2735,anomaly
2736,anomaly
2737,anomaly
2738,normal
2739,normal
2740,normal
2741,normal
2742,anomaly
2743,normal
2744,anomaly
2745,anomaly
2746,normal
2747,normal
2748,normal
2749,normal
2750,anomaly
2751,normal
2752,normal
2753,anomaly
2754,anomaly
2755,anomaly
2756,normal
2757,normal
2758,normal
2759,anomaly
2760,anomaly
2761,anomaly
2762,anomaly
2763,anomaly
2764,normal
2765,anomaly
2766,normal
2767,anomaly
2768,anomaly
2769,normal
2770,anomaly
2771,normal
2772,anomaly
2773,normal
2774,normal
2775,normal
2776,normal
2777,anomaly
2778,anomaly
2779,normal
2780,normal
2781,normal
2782,anomaly
2783,normal
2784,normal
2785,anomaly
2786,anomaly
2787,anomaly
2788,normal
2789,anomaly
2790,normal
2791,anomaly
2792,normal
2793,anomaly
2794,anomaly
2795,anomaly
2796,anomaly
2797,anomaly
2798,normal
2799,anomaly
2800,normal
2801,normal
2802,anomaly
2803,normal
2804,anomaly
2805,normal
2806,normal
2807,anomaly
2808,anomaly
2809,anomaly
2810,normal
2811,anomaly
2812,normal
2813,normal
2814,normal
2815,normal
2816,normal
2817,normal
2818,anomaly
2819,normal
2820,normal
2821,normal
2822,normal
2823,normal
2824,normal
2825,anomaly
2826,anomaly
2827,normal
2828,normal
2829,anomaly
2830,anomaly
2831,normal
2832,anomaly
2833,normal
2834,anomaly
2835,anomaly
2836,normal
2837,normal
2838,anomaly
2839,normal
2840,normal
2841,normal
2842,anomaly
2843,normal
2844,normal
2845,anomaly
2846,anomaly
2847,normal
2848,anomaly
2849,normal
2850,anomaly
2851,anomaly
2852,normal
2853,anomaly
2854,anomaly
2855,normal
2856,normal
2857,normal
2858,anomaly
2859,normal
2860,anomaly
2861,anomaly
2862,anomaly
2863,normal
2864,normal
2865,normal
2866,anomaly
2867,normal
2868,normal
2869,normal
2870,anomaly
2871,anomaly
2872,normal
2873,anomaly
2874,anomaly
2875,anomaly
2876,normal
2877,normal
2878,anomaly
2879,anomaly
2880,normal
2881,normal
2882,anomaly
2883,anomaly
2884,normal
2885,anomaly
2886,normal
2887,normal
2888,anomaly
2889,normal
2890,normal
2891,anomaly
2892,anomaly
2893,anomaly
2894,normal
2895,normal
2896,normal
2897,anomaly
2898,normal
2899,anomaly
2900,anomaly
2901,normal
2902,normal
2903,anomaly
2904,normal
2905,normal
2906,anomaly
2907,normal
2908,anomaly
2909,normal
2910,anomaly
2911,normal
2912,normal
2913,anomaly
2914,normal
2915,normal
2916,anomaly
2917,normal
2918,normal
2919,anomaly
2920,normal
2921,normal
2922,normal
2923,normal
2924,normal
2925,anomaly
2926,normal
2927,anomaly
2928,anomaly
2929,normal
2930,normal
2931,normal
2932,normal
2933,anomaly
2934,anomaly
2935,normal
2936,anomaly
2937,anomaly
2938,normal
2939,anomaly
2940,anomaly
2941,anomaly
2942,normal
2943,normal
2944,anomaly
2945,anomaly
2946,anomaly
2947,anomaly
2948,anomaly
2949,normal
2950,normal
2951,normal
2952,normal
2953,normal
2954,normal
2955,normal
2956,anomaly
2957,normal
2958,anomaly
2959,normal
2960,normal
2961,anomaly
2962,anomaly
2963,normal
2964,normal
2965,anomaly
2966,anomaly
2967,anomaly
2968,anomaly
2969,normal
2970,anomaly
2971,anomaly
2972,normal
2973,normal
2974,anomaly
2975,anomaly
2976,normal
2977,anomaly
2978,anomaly
2979,normal
2980,normal
2981,anomaly
2982,anomaly
2983,normal
2984,normal
2985,normal
2986,anomaly
2987,normal
2988,normal
2989,anomaly
2990,normal
2991,normal
2992,normal
2993,normal
2994,normal
2995,anomaly
2996,anomaly
2997,anomaly
2998,normal
2999,normal
3000,normal
3001,anomaly
3002,anomaly
3003,anomaly
3004,anomaly
3005,normal
3006,anomaly
3007,anomaly
3008,anomaly
3009,normal
3010,normal
3011,normal
3012,anomaly
3013,anomaly
3014,normal
3015,anomaly
3016,normal
3017,normal
3018,normal
3019,normal
3020,normal
3021,normal
3022,normal
3023,anomaly
3024,anomaly
3025,normal
3026,anomaly
3027,normal
3028,normal
3029,normal
3030,anomaly
3031,anomaly
3032,normal
3033,normal
3034,anomaly
3035,normal
3036,normal
3037,anomaly
3038,anomaly
3039,normal
3040,normal
3041,normal
3042,anomaly
3043,normal
3044,anomaly
3045,anomaly
3046,normal
3047,normal
3048,anomaly
3049,normal
3050,normal
3051,normal
3052,anomaly
3053,normal
3054,normal
3055,normal
3056,anomaly
3057,anomaly
3058,normal
3059,anomaly
3060,anomaly
3061,normal
3062,normal
3063,normal
3064,normal
3065,normal
3066,anomaly
3067,normal
3068,anomaly
3069,normal
3070,normal
3071,normal
3072,normal
3073,normal
3074,anomaly
3075,anomaly
3076,anomaly
3077,anomaly
3078,anomaly
3079,anomaly
3080,anomaly
3081,anomaly
3082,normal
3083,normal
3084,anomaly
3085,anomaly
3086,anomaly
3087,normal
3088,anomaly
3089,normal
3090,normal
3091,normal
3092,normal
3093,normal
3094,normal
3095,normal
3096,normal
3097,anomaly
3098,normal
3099,normal
3100,anomaly
3101,normal
3102,normal
3103,normal
3104,anomaly
3105,normal
3106,normal
3107,normal
3108,anomaly
3109,anomaly
3110,anomaly
3111,normal
3112,anomaly
3113,anomaly
3114,normal
3115,normal
3116,normal
3117,anomaly
3118,anomaly
3119,normal
3120,anomaly
3121,anomaly
3122,anomaly
3123,normal
3124,normal
3125,anomaly
3126,anomaly
3127,anomaly
3128,normal
3129,anomaly
3130,normal
3131,normal
3132,normal
3133,normal
3134,normal
3135,normal
3136,normal
3137,anomaly
3138,normal
3139,normal
3140,anomaly
3141,normal
3142,normal
3143,normal
3144,anomaly
3145,normal
3146,normal
3147,anomaly
3148,normal
3149,normal
3150,normal
3151,anomaly
3152,anomaly
3153,anomaly
3154,anomaly
3155,anomaly
3156,anomaly
3157,anomaly
3158,normal
3159,normal
3160,normal
3161,anomaly
3162,normal
3163,anomaly
3164,anomaly
3165,anomaly
3166,anomaly
3167,anomaly
3168,normal
3169,normal
3170,anomaly
3171,normal
3172,anomaly
3173,normal
3174,normal
3175,anomaly
3176,anomaly
3177,normal
3178,normal
3179,anomaly
3180,anomaly
3181,normal
3182,normal
3183,normal
3184,normal
3185,anomaly
3186,normal
3187,normal
3188,anomaly
3189,anomaly
3190,anomaly
3191,anomaly
3192,normal
3193,anomaly
3194,anomaly
3195,normal
3196,anomaly
3197,normal
3198,normal
3199,anomaly
3200,normal
3201,anomaly
3202,normal
3203,normal
3204,normal
3205,normal
3206,anomaly
3207,normal
3208,normal
3209,anomaly
3210,normal
3211,normal
3212,anomaly
3213,anomaly
3214,anomaly
3215,normal
3216,normal
3217,normal
3218,anomaly
3219,normal
3220,anomaly
3221,anomaly
3222,normal
3223,anomaly
3224,anomaly
3225,normal
3226,normal
3227,anomaly
3228,normal
3229,normal
3230,anomaly
3231,anomaly
3232,anomaly
3233,anomaly
3234,anomaly
3235,normal
3236,normal
3237,normal
3238,normal
3239,anomaly
3240,anomaly
3241,normal
3242,anomaly
3243,anomaly
3244,normal
3245,normal
3246,normal
3247,anomaly
3248,normal
3249,anomaly
3250,anomaly
3251,normal
3252,normal
3253,anomaly
3254,normal
3255,anomaly
3256,normal
3257,normal
3258,anomaly
3259,normal
3260,normal
3261,normal
3262,normal
3263,anomaly
3264,normal
3265,anomaly
3266,anomaly
3267,normal
3268,anomaly
3269,normal
3270,anomaly
3271,normal
3272,normal
3273,normal
3274,normal
3275,anomaly
3276,anomaly
3277,normal
3278,anomaly
3279,anomaly
3280,normal
3281,anomaly
3282,normal
3283,anomaly
3284,normal
3285,normal
3286,normal
3287,anomaly
3288,normal
3289,anomaly
3290,anomaly
3291,normal
3292,normal
3293,normal
3294,anomaly
3295,normal
3296,normal
3297,normal
3298,anomaly
3299,anomaly
3300,normal
3301,anomaly
3302,anomaly
3303,anomaly
3304,normal
3305,normal
3306,anomaly
3307,anomaly
3308,anomaly
3309,normal
3310,anomaly
3311,anomaly
3312,normal
3313,normal
3314,anomaly
3315,normal
3316,anomaly
3317,normal
3318,normal
3319,anomaly
3320,anomaly
3321,normal
3322,anomaly
3323,normal
3324,normal
3325,anomaly
3326,anomaly
3327,anomaly
3328,normal
3329,normal
3330,anomaly
3331,normal
3332,anomaly
3333,anomaly
3334,normal
3335,normal
3336,normal
3337,normal
3338,normal
3339,anomaly
3340,normal
3341,anomaly
3342,normal
3343,normal
3344,normal
3345,anomaly
3346,anomaly
3347,anomaly
3348,anomaly
3349,normal
3350,anomaly
3351,anomaly
3352,normal
3353,anomaly
3354,normal
3355,anomaly
3356,anomaly
3357,anomaly
3358,anomaly
3359,anomaly
3360,normal
3361,normal
3362,normal
3363,anomaly
3364,normal
3365,normal
3366,anomaly
3367,anomaly
3368,normal
3369,anomaly
3370,anomaly
3371,normal
3372,normal
3373,normal
3374,anomaly
3375,normal
3376,normal
3377,normal
3378,anomaly
3379,normal
3380,anomaly
3381,anomaly
3382,normal
3383,anomaly
3384,normal
3385,normal
3386,anomaly
3387,anomaly
3388,anomaly
3389,normal
3390,anomaly
3391,anomaly
3392,normal
3393,anomaly
3394,anomaly
3395,anomaly
3396,normal
3397,normal
3398,normal
3399,anomaly
3400,anomaly
3401,normal
3402,anomaly
3403,normal
3404,anomaly
3405,anomaly
3406,normal
3407,anomaly
3408,normal
3409,anomaly
3410,normal
3411,anomaly
3412,normal
3413,anomaly
3414,normal
3415,normal
3416,normal
3417,normal
3418,anomaly
3419,normal
3420,anomaly
3421,normal
3422,anomaly
3423,anomaly
3424,normal
3425,anomaly
3426,anomaly
3427,normal
3428,normal
3429,normal
3430,anomaly
3431,normal
3432,normal
3433,anomaly
3434,anomaly
3435,anomaly
3436,anomaly
3437,anomaly
3438,normal
3439,normal
3440,anomaly
3441,normal
3442,normal
3443,anomaly
3444,normal
3445,normal
3446,normal
3447,normal
3448,normal
3449,normal
3450,normal
3451,anomaly
3452,normal
3453,normal
3454,anomaly
3455,normal
3456,anomaly
3457,normal
3458,anomaly
3459,normal
3460,anomaly
3461,normal
3462,normal
3463,normal
3464,anomaly
3465,anomaly
3466,normal
3467,normal
3468,anomaly
3469,anomaly
3470,anomaly
3471,anomaly
3472,normal
3473,normal
3474,anomaly
3475,normal
3476,anomaly
3477,anomaly
3478,anomaly
3479,anomaly
3480,normal
3481,normal
3482,anomaly
3483,anomaly
3484,anomaly
3485,anomaly
3486,normal
3487,anomaly
3488,normal
3489,anomaly
3490,normal
3491,anomaly
3492,normal
3493,anomaly
3494,normal
3495,normal
3496,normal
3497,normal
3498,normal
3499,normal
3500,normal
3501,normal
3502,anomaly
3503,anomaly
3504,anomaly
3505,anomaly
3506,normal
3507,anomaly
3508,anomaly
3509,normal
3510,normal
3511,anomaly
3512,anomaly
3513,normal
3514,anomaly
3515,normal
3516,anomaly
3517,normal
3518,anomaly
3519,normal
3520,anomaly
3521,normal
3522,anomaly
3523,normal
3524,anomaly
3525,anomaly
3526,normal
3527,normal
3528,normal
3529,anomaly
3530,anomaly
3531,anomaly
3532,normal
3533,normal
3534,normal
3535,anomaly
3536,anomaly
3537,anomaly
3538,normal
3539,normal
3540,normal
3541,anomaly
3542,normal
3543,anomaly
3544,normal
3545,anomaly
3546,normal
3547,anomaly
3548,anomaly
3549,anomaly
3550,normal
3551,normal
3552,normal
3553,anomaly
3554,normal
3555,anomaly
3556,anomaly
3557,normal
3558,anomaly
3559,anomaly
3560,anomaly
3561,anomaly
3562,anomaly
3563,anomaly
3564,anomaly
3565,normal
3566,normal
3567,normal
3568,anomaly
3569,anomaly
3570,anomaly
3571,anomaly
3572,anomaly
3573,normal
3574,normal
3575,normal
3576,anomaly
3577,normal
3578,normal
3579,normal
3580,normal
3581,anomaly
3582,anomaly
3583,anomaly
3584,normal
3585,anomaly
3586,normal
3587,normal
3588,anomaly
3589,anomaly
3590,normal
3591,anomaly
3592,anomaly
3593,anomaly
3594,normal
3595,normal
3596,normal
3597,normal
3598,normal
3599,normal
3600,normal
3601,anomaly
3602,anomaly
3603,normal
3604,anomaly
3605,normal
3606,normal
3607,anomaly
3608,normal
3609,normal
3610,normal
3611,anomaly
3612,anomaly
3613,normal
3614,normal
3615,anomaly
3616,anomaly
3617,normal
3618,normal
3619,normal
3620,normal
3621,anomaly
3622,normal
3623,normal
3624,normal
3625,normal
3626,normal
3627,anomaly
3628,anomaly
3629,normal
3630,normal
3631,anomaly
3632,anomaly
3633,normal
3634,anomaly
3635,normal
3636,anomaly
3637,normal
3638,normal
3639,anomaly
3640,anomaly
3641,normal
3642,anomaly
3643,anomaly
3644,normal
3645,normal
3646,anomaly
3647,normal
3648,normal
3649,anomaly
3650,anomaly
3651,anomaly
3652,normal
3653,anomaly
3654,anomaly
3655,normal
3656,normal
3657,anomaly
3658,normal
3659,normal
3660,anomaly
3661,normal
3662,normal
3663,normal
3664,normal
3665,anomaly
3666,normal
3667,normal
3668,normal
3669,normal
3670,normal
3671,anomaly
3672,normal
3673,anomaly
3674,anomaly
3675,normal
3676,normal
3677,normal
3678,normal
3679,anomaly
3680,anomaly
3681,anomaly
3682,normal
3683,normal
3684,normal
3685,anomaly
3686,normal
3687,normal
3688,normal
3689,normal
3690,normal
3691,normal
3692,normal
3693,anomaly
3694,anomaly
3695,normal
