,duration,src_bytes,dst_bytes,count,srv_count,protocol_type,attack_type
704,0,28,0,99,99,udp,teardrop
705,0,0,0,150,20,tcp,neptune
706,0,82,1,1,1,tcp,normal
707,0,0,0,226,16,tcp,neptune
708,0,0,0,81,1,tcp,satan
709,0,0,0,122,7,tcp,neptune
710,0,46,80,54,54,udp,normal
711,0,0,0,237,8,tcp,neptune
712,0,0,0,219,2,tcp,neptune
713,0,376,345,1,1,tcp,normal
714,0,0,0,148,19,tcp,neptune
715,5,105,146,2,2,udp,normal
716,0,334,0,1,1,tcp,warezclient
717,0,0,0,276,20,tcp,neptune
718,0,30,0,4,1,icmp,normal
719,0,1053,329,1,1,tcp,normal
720,0,46,130,66,146,udp,normal
721,0,45,119,148,147,udp,normal
722,1,1539,395,1,1,tcp,normal
723,0,0,0,166,4,tcp,neptune
724,0,0,0,197,5,tcp,neptune
725,0,358,1758,1,1,tcp,normal
726,0,44,133,71,151,udp,normal
727,0,282,1227,2,32,tcp,normal
728,0,323,1509,4,16,tcp,normal
729,0,105,105,1,1,udp,normal
730,0,218,358,11,13,tcp,normal
731,0,0,0,104,2,tcp,neptune
732,0,0,0,264,20,tcp,neptune
733,0,329,303,10,33,tcp,normal
734,0,788,328,1,1,tcp,normal
735,0,311,4591,21,21,tcp,normal
736,0,0,0,254,22,tcp,neptune
737,0,0,0,122,11,tcp,neptune
738,0,35,130,1,1,tcp,normal
739,0,1032,0,511,511,icmp,smurf
740,0,0,0,101,1,tcp,neptune
741,0,0,0,232,15,tcp,neptune
742,0,59,0,16,16,tcp,normal
743,0,0,0,131,7,tcp,neptune
744,0,226,1022,23,24,tcp,normal
745,0,203,2108,9,15,tcp,normal
746,8,2544,333,1,1,tcp,normal
747,0,1032,0,511,511,icmp,smurf
748,0,327,6721,4,5,tcp,normal
749,0,0,0,126,4,tcp,neptune
750,0,0,0,263,3,tcp,neptune
751,0,0,0,1,1,tcp,normal
752,0,0,0,127,12,tcp,neptune
753,0,0,0,194,18,tcp,neptune
754,0,54540,8314,2,2,tcp,back
755,0,0,0,1,1,tcp,portsweep
756,0,0,0,266,15,tcp,neptune
757,0,28,0,27,27,udp,teardrop
758,0,8,0,1,36,icmp,ipsweep
759,0,0,0,25,5,tcp,neptune
760,0,0,0,100,7,tcp,neptune
761,1,763,335,1,1,tcp,normal
762,0,0,0,240,10,tcp,neptune
763,0,307,8339,5,5,tcp,normal
764,0,0,0,287,17,tcp,neptune
765,0,0,0,282,19,tcp,neptune
766,0,236,7262,1,8,tcp,normal
767,0,246,0,1,1,tcp,warezclient
768,0,0,0,129,18,tcp,neptune
769,0,0,0,244,5,tcp,neptune
770,0,0,0,279,11,tcp,neptune
771,0,300,13038,1,1,tcp,normal
772,0,254,390,13,14,tcp,normal
773,5753,147,105,1,1,udp,normal
774,0,0,0,134,16,tcp,neptune
775,17399,1,0,2,2,tcp,portsweep
776,0,334,0,2,2,tcp,warezclient
777,1,0,0,65,2,tcp,portsweep
778,31,1221,3380,1,1,tcp,normal
779,0,0,0,269,18,tcp,neptune
780,0,8,0,1,22,icmp,ipsweep
781,0,299,291,2,2,tcp,normal
782,0,1874,0,9,9,tcp,normal
783,0,1301,335,1,2,tcp,normal
784,21263,1,0,2,2,tcp,portsweep
785,0,43,132,216,292,udp,normal
786,0,1032,0,322,322,icmp,smurf
787,0,0,0,31,11,tcp,neptune
788,0,330,256,4,4,tcp,normal
789,0,0,0,271,25,tcp,neptune
790,0,302,7497,26,26,tcp,normal
791,0,0,0,140,12,tcp,neptune
792,0,0,0,180,13,tcp,neptune
793,0,0,0,278,20,tcp,neptune
794,0,0,0,45,4,tcp,neptune
795,0,0,0,6,3,tcp,neptune
796,0,284,307,2,29,tcp,normal
797,0,0,0,279,10,tcp,neptune
798,0,12,0,1,1,tcp,normal
799,0,238,276,13,13,tcp,normal
800,1,1194,482,1,3,tcp,normal
801,0,6601,0,21,1,tcp,normal
802,0,12,0,1,1,tcp,normal
803,2,1452,330,1,2,tcp,normal
804,2,2194619,0,2,2,tcp,normal
805,0,0,0,111,17,tcp,neptune
806,0,0,0,366,1,tcp,portsweep
807,0,0,0,145,7,tcp,neptune
808,0,240,748,9,10,tcp,normal
809,0,0,0,231,9,tcp,neptune
810,0,42,42,8,18,udp,normal
811,0,0,0,130,4,tcp,neptune
812,0,336,1294,21,21,tcp,normal
813,3,11436,1383,1,2,tcp,normal
814,0,0,0,23,3,tcp,neptune
815,0,195,4768,2,2,tcp,normal
816,0,516,4,191,191,udp,normal
817,0,286,3491,10,10,tcp,normal
818,0,0,0,214,16,tcp,neptune
819,0,215,1062,6,6,tcp,normal
820,0,196,1337,35,35,tcp,normal
821,5,722,334,1,1,tcp,normal
822,0,0,0,2,1,tcp,portsweep
823,0,0,0,244,2,tcp,neptune
824,0,214,3477,2,2,tcp,normal
825,0,0,0,257,3,tcp,neptune
826,0,232,2140,12,12,tcp,normal
827,0,224,1783,2,2,tcp,normal
828,0,8,0,1,27,icmp,ipsweep
829,0,192,0,2,2,tcp,normal
830,0,294,478,23,30,tcp,normal
831,0,0,0,78,1,tcp,satan
832,0,213,259,7,11,tcp,normal
833,0,0,0,234,6,tcp,neptune
834,8,105,146,2,2,udp,normal
835,0,0,0,116,2,tcp,neptune
836,0,303,458,1,1,tcp,normal
837,0,0,0,106,6,tcp,neptune
838,0,44,126,74,152,udp,normal
839,4931,73,45,2,4,udp,normal
840,0,197,2276,2,1,tcp,normal
841,0,0,0,1,1,tcp,portsweep
842,0,242,6725,1,1,tcp,normal
843,0,0,0,256,4,tcp,neptune
844,0,308,607,8,8,tcp,normal
845,0,0,0,286,15,tcp,neptune
846,0,0,0,233,7,tcp,neptune
847,0,291,868,23,23,tcp,normal
848,0,0,0,29,15,tcp,neptune
849,0,2697,331,1,1,tcp,normal
850,0,1,0,17,17,udp,satan
851,0,0,0,108,18,tcp,neptune
852,0,0,0,102,2,tcp,neptune
853,0,200,3042,10,15,tcp,normal
854,0,0,0,229,9,tcp,neptune
855,0,0,0,239,12,tcp,neptune
856,0,8,224,1,1,tcp,normal
857,0,1032,0,511,511,icmp,smurf
858,0,28,0,18,18,udp,teardrop
859,0,0,0,258,6,tcp,neptune
860,0,341,281,4,4,tcp,normal
861,0,8,493,1,1,tcp,normal
862,0,0,0,105,5,tcp,neptune
863,0,0,0,145,21,tcp,neptune
864,1,1483,363,1,4,tcp,normal
865,0,46,128,19,79,udp,normal
866,0,2426,2737,10,10,tcp,normal
867,0,36,0,1,11,udp,normal
868,0,210,1425,10,10,tcp,normal
869,0,0,0,123,21,tcp,neptune
870,0,0,0,9,2,tcp,neptune
871,0,170,13603,1,1,tcp,normal
872,0,0,0,45,2,tcp,neptune
873,0,8,0,1,2,icmp,ipsweep
874,0,0,0,265,9,tcp,neptune
875,0,0,0,255,7,tcp,neptune
876,0,0,0,104,10,tcp,neptune
877,0,0,0,150,20,tcp,neptune
878,0,269,8921,2,2,tcp,normal
879,0,315,347,31,31,tcp,normal
880,0,0,0,232,3,tcp,neptune
881,0,0,0,217,2,tcp,neptune
882,0,0,0,66,1,tcp,neptune
883,0,0,0,1,1,tcp,satan
884,0,216,7384,16,16,tcp,normal
885,0,0,0,1,1,tcp,normal
886,0,0,0,1,1,tcp,portsweep
887,0,235,12623,4,4,tcp,normal
888,0,667,332,1,4,tcp,normal
889,2,1160,333,1,1,tcp,normal
890,0,8,0,1,36,icmp,nmap
891,2,1299,329,1,3,tcp,normal
892,0,0,0,195,1,tcp,neptune
893,0,0,0,232,13,tcp,neptune
894,0,711,336,1,1,tcp,normal
895,0,1032,0,65,65,icmp,smurf
896,0,8,0,1,17,icmp,nmap
897,2,0,0,1,1,tcp,portsweep
898,0,0,0,120,2,tcp,neptune
899,0,0,0,204,1,tcp,satan
900,0,42,42,8,14,udp,normal
901,4,0,0,63,2,tcp,portsweep
902,0,147,0,1,1,udp,normal
903,0,0,0,1,2,tcp,normal
904,0,0,0,262,18,tcp,neptune
905,0,222,5834,3,3,tcp,normal
906,0,0,0,146,16,tcp,neptune
907,0,198,1427,20,20,tcp,normal
908,0,0,0,2,1,tcp,portsweep
909,0,520,0,261,261,icmp,smurf
910,0,0,0,242,1,tcp,neptune
911,0,0,0,213,21,tcp,neptune
912,0,0,0,50,11,tcp,neptune
913,0,8,0,1,52,icmp,nmap
914,0,0,0,170,11,tcp,neptune
915,0,0,0,252,23,tcp,neptune
916,0,0,0,126,15,tcp,neptune
917,0,217,1035,34,34,tcp,normal
918,0,0,0,269,18,tcp,neptune
919,0,8,0,1,26,icmp,ipsweep
920,0,252,2795,5,5,tcp,normal
921,0,200,940,6,6,tcp,normal
922,0,0,0,61,15,tcp,neptune
923,0,243,663,13,13,tcp,normal
924,0,0,0,281,3,tcp,neptune
925,0,0,0,1,1,tcp,normal
926,0,0,0,240,1,tcp,neptune
927,0,0,0,260,8,tcp,neptune
928,0,0,0,275,3,tcp,neptune
929,0,0,0,116,12,tcp,neptune
930,0,0,0,164,7,tcp,neptune
931,0,209,2408,3,6,tcp,normal
932,0,215,11680,1,14,tcp,normal
933,0,0,0,194,3,tcp,neptune
934,0,31,0,1,2,udp,normal
935,0,338,275,13,13,tcp,normal
936,0,249,27998,1,9,tcp,normal
937,0,232,5745,8,8,tcp,normal
938,0,260,283,8,8,tcp,normal
939,0,0,0,121,16,tcp,neptune
940,0,0,0,220,11,tcp,neptune
941,0,2168,402,1,1,tcp,normal
942,0,373,0,8,11,tcp,normal
943,0,347,1417,23,23,tcp,normal
944,0,354,1875,3,9,tcp,normal
945,0,0,0,29,2,tcp,neptune
946,0,0,0,229,11,tcp,neptune
947,0,0,0,118,16,tcp,neptune
948,0,0,0,240,9,tcp,neptune
949,0,305,2698,3,4,tcp,normal
950,0,0,0,18,18,tcp,neptune
951,0,105,147,8,2,udp,normal
952,0,221,602,51,57,tcp,normal
953,0,887,436,1,2,tcp,normal
954,0,695,328,1,1,tcp,normal
955,0,520,0,434,434,icmp,smurf
956,0,495,0,1,1,tcp,normal
957,0,0,0,144,15,tcp,neptune
958,0,0,0,258,9,tcp,neptune
959,0,2760,370,1,1,tcp,normal
960,0,45,83,154,154,udp,normal
961,1,756,332,1,1,tcp,normal
962,0,0,0,511,1,tcp,satan
963,0,218,6776,11,12,tcp,normal
964,0,0,0,111,5,tcp,neptune
965,0,0,0,228,22,tcp,neptune
966,0,0,0,282,16,tcp,neptune
967,0,7196,0,9,9,tcp,normal
968,0,46,134,307,306,udp,normal
969,0,12,0,1,1,tcp,normal
970,0,45,130,43,121,udp,normal
971,0,43,71,202,202,udp,normal
972,0,520,0,282,282,icmp,smurf
973,0,206,12642,4,4,tcp,normal
974,0,1032,0,250,250,icmp,smurf
975,9908,2634,8611,1,1,tcp,normal
976,357,334,10686,1,1,tcp,normal
977,0,4539,0,20,20,tcp,normal
978,0,320,520,23,43,tcp,normal
979,0,30,0,2,1,icmp,normal
980,0,0,0,1,1,tcp,normal
981,0,281,759,3,5,tcp,normal
982,0,345,3938,10,16,tcp,normal
983,0,0,0,75,6,tcp,neptune
984,0,223,408,6,26,tcp,normal
985,0,0,0,262,7,tcp,neptune
986,0,0,0,1,1,tcp,normal
987,0,8,0,1,34,icmp,ipsweep
988,0,0,0,206,18,tcp,neptune
989,0,204,260,17,19,tcp,normal
990,0,0,0,270,7,tcp,neptune
991,1051,1,0,2,2,tcp,portsweep
992,0,0,0,239,6,tcp,neptune
993,0,0,0,229,7,tcp,neptune
994,799,676,23920,3,2,tcp,normal
995,0,209,3556,2,2,tcp,normal
996,0,0,0,113,7,tcp,neptune
997,0,0,0,279,16,tcp,neptune
998,0,229,934,3,3,tcp,normal
999,0,0,0,233,13,tcp,neptune
1000,0,516,4,148,148,udp,normal
1001,0,344,1247,9,9,tcp,normal
1002,0,0,0,207,7,tcp,neptune
1003,0,0,0,112,5,tcp,neptune
1004,0,277,1224,1,1,tcp,normal
1005,0,325,3941,4,4,tcp,normal
1006,0,0,0,210,12,tcp,neptune
1007,1,1277,328,1,2,tcp,normal
1008,0,0,0,255,16,tcp,neptune
1009,0,0,0,102,2,tcp,neptune
1010,0,219,183,8,8,tcp,normal
1011,0,0,0,4,1,tcp,neptune
1012,0,0,0,175,3,tcp,neptune
1013,0,41,71,121,121,udp,normal
1014,0,0,0,118,13,tcp,neptune
1015,0,0,0,1,1,tcp,portsweep
1016,0,326,420,3,10,tcp,normal
1017,0,0,0,206,4,tcp,neptune
1018,0,1032,0,134,134,icmp,smurf
1019,0,0,0,432,1,tcp,satan
1020,0,334,0,1,1,tcp,warezclient
1021,0,8,0,1,36,icmp,ipsweep
1022,1,0,0,72,3,tcp,portsweep
1023,0,0,0,144,9,tcp,neptune
1024,0,229,301,4,4,tcp,normal
1025,0,205,6622,9,10,tcp,normal
1026,0,0,0,253,18,tcp,neptune
1027,0,319,583,9,23,tcp,normal
1028,0,0,0,247,16,tcp,neptune
1029,0,304,1380,1,18,tcp,normal
1030,0,9,317,1,1,tcp,normal
1031,0,0,0,282,17,tcp,neptune
1032,0,356,1137,6,7,tcp,normal
1033,0,0,0,89,17,tcp,neptune
1034,0,44,73,212,212,udp,normal
1035,0,0,0,144,14,tcp,neptune
1036,0,299,12471,15,15,tcp,normal
1037,35682,381709090,0,1,1,tcp,portsweep
1038,0,6,123,8,1,tcp,satan
1039,4,0,15,1,1,tcp,normal
1040,0,0,0,258,3,tcp,neptune
1041,0,0,0,101,18,tcp,neptune
1042,0,366,4084,7,7,tcp,normal
1043,0,0,0,1,1,tcp,normal
1044,0,0,0,284,19,tcp,neptune
1045,3,2194619,0,2,2,tcp,normal
1046,15435,145,105,4,2,udp,normal
1047,2414,146,105,3,1,udp,normal
1048,0,0,0,104,18,tcp,neptune
1049,0,45,45,80,160,udp,normal
1050,0,0,0,67,17,tcp,neptune
1051,0,0,0,291,16,tcp,neptune
1052,0,236,357,18,18,tcp,normal
1053,0,0,0,114,15,tcp,neptune
1054,0,0,0,116,2,tcp,neptune
1055,0,258,11380,6,6,tcp,normal
1056,10,0,0,1,1,tcp,portsweep
1057,0,188,13450,1,1,tcp,normal
1058,0,0,0,9,5,tcp,neptune
1059,0,1195,2449,1,1,tcp,warezclient
1060,0,992,329,1,1,tcp,normal
1061,0,0,0,235,15,tcp,neptune
1062,0,310,255,9,9,tcp,normal
1063,6,2597,331,1,4,tcp,normal
1064,0,0,0,179,25,tcp,neptune
1065,0,251,1981,2,2,tcp,normal
1066,0,0,0,272,6,tcp,neptune
1067,0,748,0,1,1,tcp,normal
1068,0,158,38643,1,13,tcp,normal
1069,0,0,0,248,11,tcp,neptune
1070,0,0,0,9,9,tcp,neptune
1071,0,8,0,1,9,icmp,ipsweep
1072,0,0,0,126,16,tcp,neptune
1073,0,229,682,7,12,tcp,normal
1074,0,8,0,1,36,icmp,ipsweep
1075,0,10044,0,12,13,tcp,normal
1076,0,123,234,1,1,tcp,normal
1077,0,0,0,150,20,tcp,neptune
1078,0,276,108545,3,3,tcp,normal
1079,0,0,0,1,1,tcp,ipsweep
1080,0,319,4143,15,15,tcp,normal
1081,0,280,16574,9,9,tcp,normal
1082,0,0,0,114,6,tcp,neptune
1083,0,42,42,7,13,udp,normal
1084,0,8,0,1,41,icmp,ipsweep
1085,0,2838,325,1,1,tcp,normal
1086,0,463,12604,19,45,tcp,normal
1087,0,0,0,279,23,tcp,neptune
1088,0,0,0,239,4,tcp,neptune
1089,0,45,134,77,156,udp,normal
1090,0,8,0,1,20,icmp,ipsweep
1091,1,0,4,1,1,tcp,normal
1092,0,0,0,277,20,tcp,neptune
1093,0,28,0,92,92,udp,teardrop
1094,0,0,0,511,1,tcp,satan
1095,0,294,3808,2,2,tcp,normal
1096,8486,146,105,1,1,udp,normal
1097,0,31,91,3,3,udp,normal
1098,0,29,29,2,5,udp,normal
1099,0,0,0,123,18,tcp,neptune
1100,0,1131,326,1,1,tcp,normal
1101,0,217,2887,10,10,tcp,normal
1102,0,1329,330,1,1,tcp,normal
1103,0,44,145,213,215,udp,normal
1104,0,0,0,273,6,tcp,neptune
1105,0,8,0,1,12,icmp,ipsweep
1106,0,224,6874,3,3,tcp,normal
1107,0,290,1704,9,10,tcp,normal
1108,0,242,16819,7,7,tcp,normal
1109,0,197,7204,2,2,tcp,normal
1110,0,1032,0,511,511,icmp,smurf
1111,0,318,9696,40,40,tcp,normal
1112,0,0,0,171,8,tcp,neptune
1113,0,234,2659,12,13,tcp,normal
1114,0,1032,0,511,511,icmp,smurf
1115,1,1492,336,1,6,tcp,normal
1116,0,0,0,26,4,tcp,neptune
1117,0,0,0,36,12,tcp,neptune
1118,0,0,0,2,2,tcp,normal
1119,0,303,6833,9,9,tcp,normal
1120,0,262,3819,10,10,tcp,normal
1121,0,0,0,149,20,tcp,neptune
1122,0,334,0,2,2,tcp,warezclient
1123,0,258,12037,10,10,tcp,normal
1124,0,215,0,1,1,udp,nmap
1125,0,246,1600,6,36,tcp,normal
1126,0,312,3222,3,3,tcp,normal
1127,0,201,0,5,5,tcp,normal
1128,0,222,2446,19,37,tcp,normal
1129,0,290,2107,9,10,tcp,normal
1130,0,11376,0,9,9,tcp,normal
1131,0,0,0,167,20,tcp,neptune
1132,0,306,3222,2,2,tcp,normal
1133,0,308,608,16,41,tcp,normal
1134,0,0,0,260,7,tcp,neptune
1135,0,0,0,237,18,tcp,neptune
1136,0,0,0,269,1,tcp,satan
1137,0,199,749,8,9,tcp,normal
1138,0,0,0,115,2,tcp,neptune
1139,0,8,0,1,24,icmp,ipsweep
1140,37815,1,0,2,2,tcp,portsweep
1141,0,0,0,288,11,tcp,neptune
1142,0,564,0,1,1,icmp,pod
1143,0,0,0,55,1,tcp,satan
1144,0,280,9544,1,4,tcp,normal
1145,0,0,0,275,18,tcp,neptune
1146,0,186,15495,1,1,tcp,normal
1147,0,0,0,239,5,tcp,neptune
1148,0,0,0,285,13,tcp,neptune
1149,0,0,0,111,10,tcp,neptune
1150,0,0,0,239,19,tcp,neptune
1151,0,44,73,267,267,udp,normal
1152,0,197,380,21,24,tcp,normal
1153,0,0,0,288,8,tcp,neptune
1154,0,0,0,150,20,tcp,neptune
1155,0,0,0,1,1,tcp,portsweep
1156,0,8,0,1,52,icmp,ipsweep
1157,0,0,0,150,20,tcp,neptune
1158,0,28,0,43,43,udp,teardrop
1159,0,0,0,272,15,tcp,neptune
1160,0,0,0,1,1,tcp,normal
1161,0,0,0,269,22,tcp,neptune
1162,0,0,0,86,5,tcp,neptune
1163,0,0,0,189,16,tcp,neptune
1164,0,8,0,1,9,icmp,ipsweep
1165,0,0,0,29,7,tcp,neptune
1166,0,14,41,2,2,tcp,normal
1167,0,0,0,253,1,tcp,neptune
1168,0,8,0,1,40,icmp,nmap
1169,0,0,0,147,18,tcp,neptune
1170,0,1032,0,511,511,icmp,smurf
1171,0,181,0,2,1,icmp,normal
1172,1,105,147,2,2,udp,normal
1173,0,1,0,26,2,udp,satan
1174,0,289,2488,4,4,tcp,normal
1175,0,45,45,48,129,udp,normal
1176,0,1032,0,435,435,icmp,smurf
1177,9114,1121,7999,1,1,tcp,normal
1178,0,235,512,59,60,tcp,normal
1179,0,0,0,115,2,tcp,neptune
1180,0,299,1129,6,6,tcp,normal
1181,0,0,0,226,14,tcp,neptune
1182,0,0,0,107,25,tcp,neptune
1183,0,0,0,276,16,tcp,neptune
1184,0,520,0,441,441,icmp,smurf
1185,10,664,333,1,1,tcp,normal
1186,3,1770,328,1,2,tcp,normal
1187,0,42,42,210,210,udp,normal
1188,0,276,2924,4,4,tcp,normal
1189,0,0,0,281,11,tcp,neptune
1190,0,0,0,242,19,tcp,neptune
1191,0,299,1380,4,4,tcp,normal
1192,0,0,0,1,2,tcp,normal
1193,0,296,943,16,16,tcp,normal
1194,0,0,0,257,5,tcp,neptune
1195,0,224,8621,14,18,tcp,normal
1196,10,2376,329,1,1,tcp,normal
1197,0,18,0,1,1,icmp,ipsweep
1198,0,210,566,7,7,tcp,normal
1199,0,327,1695,9,11,tcp,normal
1200,0,0,0,230,11,tcp,neptune
1201,0,0,0,281,16,tcp,neptune
1202,0,0,0,120,1,tcp,satan
1203,0,306,1319,8,13,tcp,normal
1204,1,1211,282,1,1,tcp,normal
1205,0,44,44,189,188,udp,normal
1206,0,0,0,2,1,tcp,portsweep
1207,0,43,128,151,231,udp,normal
1208,0,0,0,289,17,tcp,neptune
1209,0,229,8015,1,7,tcp,normal
1210,0,0,0,196,17,tcp,neptune
1211,0,307,321,8,8,tcp,normal
1212,0,0,0,247,10,tcp,neptune
1213,0,228,24786,14,14,tcp,normal
1214,0,0,0,170,2,tcp,neptune
1215,0,0,0,141,16,tcp,neptune
1216,0,211,321,17,20,tcp,normal
1217,59,259,275,23,23,tcp,normal
1218,0,31,47,3,6,udp,normal
1219,0,0,0,71,17,tcp,neptune
1220,0,1,0,15,9,udp,satan
1221,0,538,6471,3,8,tcp,normal
1222,0,0,0,266,10,tcp,neptune
1223,0,520,0,446,446,icmp,smurf
1224,0,0,0,271,20,tcp,neptune
1225,0,748,0,1,1,tcp,normal
1226,0,0,0,19,8,tcp,neptune
1227,0,0,0,1,1,tcp,nmap
1228,0,43,136,68,148,udp,normal
1229,0,283,337,2,4,tcp,normal
1230,0,341,786,13,13,tcp,normal
1231,0,8,0,1,30,icmp,ipsweep
1232,0,42,42,17,27,udp,normal
1233,0,0,0,28,22,tcp,neptune
1234,41802,1,0,2,2,tcp,portsweep
1235,0,0,0,133,3,tcp,neptune
1236,0,10389,0,6,6,tcp,normal
1237,0,0,0,217,5,tcp,neptune
1238,0,45,45,107,112,udp,normal
1239,0,74,0,2,4,tcp,normal
1240,0,43,68,261,261,udp,normal
1241,2,1243,366,1,1,tcp,normal
1242,0,318,495,4,4,tcp,normal
1243,2,2194619,0,2,2,tcp,normal
1244,0,0,0,197,14,tcp,neptune
1245,0,78,44,106,106,udp,normal
1246,0,43,116,24,23,udp,normal
1247,0,1637,338,1,2,tcp,normal
1248,0,213,900,8,10,tcp,normal
1249,0,0,0,110,18,tcp,neptune
1250,1,1232,333,1,1,tcp,normal
1251,0,266,499,1,3,tcp,normal
1252,0,285,2531,1,1,tcp,normal
1253,0,0,0,123,13,tcp,neptune
1254,0,286,1425,2,2,tcp,normal
1255,0,30,0,1,2,udp,normal
1256,0,0,0,112,15,tcp,neptune
1257,0,0,0,144,15,tcp,neptune
1258,0,0,0,209,3,tcp,neptune
1259,0,223,3327,2,14,tcp,normal
1260,0,200,1061,18,18,tcp,normal
1261,0,0,0,19,6,tcp,neptune
1262,0,0,0,37,6,tcp,neptune
1263,0,1480,0,11,11,icmp,pod
1264,0,45,140,69,219,udp,normal
1265,0,0,0,181,11,tcp,neptune
1266,0,28,0,99,98,udp,teardrop
1267,0,204,313,38,38,tcp,normal
1268,0,0,0,23,9,tcp,neptune
1269,0,297,753,24,25,tcp,normal
1270,0,0,0,230,2,tcp,neptune
1271,0,0,0,114,9,tcp,neptune
1272,0,0,0,254,1,tcp,neptune
1273,0,300,311,4,4,tcp,normal
1274,0,8,0,1,47,icmp,nmap
1275,0,0,0,1,1,tcp,normal
1276,0,30,0,1,1,tcp,warezclient
1277,0,0,0,135,19,tcp,neptune
1278,0,0,0,280,12,tcp,neptune
1279,0,8,0,1,14,icmp,nmap
1280,2,0,0,1,1,tcp,portsweep
1281,0,105,146,2,2,udp,normal
1282,0,1,0,2,2,udp,satan
1283,0,244,263,10,10,tcp,normal
1284,0,8,0,1,21,icmp,nmap
1285,0,0,0,123,10,tcp,neptune
1286,0,771,374,1,2,tcp,normal
1287,0,105,147,8,2,udp,normal
1288,0,0,0,199,7,tcp,neptune
1289,0,254,5918,6,6,tcp,normal
1290,0,0,0,151,6,tcp,neptune
1291,0,330,13508,7,7,tcp,normal
1292,0,0,0,144,14,tcp,neptune
1293,0,0,0,1,1,tcp,normal
1294,0,0,0,117,9,tcp,neptune
1295,4468,166,23376,1,1,tcp,normal
1296,0,322,1408,6,6,tcp,normal
1297,0,28,0,34,34,udp,teardrop
1298,0,30,0,2,2,icmp,normal
1299,0,45,130,169,169,udp,normal
1300,0,0,0,256,14,tcp,neptune
1301,0,8,0,1,51,icmp,ipsweep
1302,0,0,0,257,4,tcp,neptune
1303,0,215,0,1,1,udp,nmap
1304,0,298,3571,8,8,tcp,normal
1305,0,0,0,232,5,tcp,neptune
1306,0,252,273544,1,1,tcp,normal
1307,0,0,0,112,2,tcp,neptune
1308,0,0,0,181,4,tcp,neptune
1309,0,4539,0,15,15,tcp,normal
1310,0,197,18881,3,7,tcp,normal
1311,0,0,0,280,18,tcp,neptune
1312,0,0,0,133,14,tcp,neptune
1313,0,259,1541,1,2,tcp,normal
1314,0,1193,333,1,1,tcp,normal
1315,0,46,117,1,2,udp,normal
1316,1,1016,332,1,1,tcp,normal
1317,0,0,0,347,1,tcp,satan
1318,0,237,5250,1,3,tcp,normal
1319,0,0,0,276,5,tcp,neptune
1320,0,0,0,204,1,tcp,neptune
1321,0,0,0,46,15,tcp,neptune
1322,0,219,6721,4,4,tcp,normal
1323,0,0,0,260,12,tcp,neptune
1324,0,0,0,213,4,tcp,neptune
1325,0,8,0,1,4,icmp,ipsweep
1326,0,0,0,114,8,tcp,neptune
1327,0,45,72,160,160,udp,normal
1328,0,0,0,111,19,tcp,neptune
1329,0,0,0,98,5,tcp,neptune
1330,0,43,107,2,5,udp,normal
1331,0,0,0,89,1,tcp,neptune
1332,0,276,71903,1,1,tcp,normal
1333,0,147,0,1,1,udp,normal
1334,0,172,15119,1,1,tcp,normal
1335,0,42,42,204,206,udp,normal
1336,0,237,3891,4,4,tcp,normal
1337,0,200,267,6,6,tcp,normal
1338,0,360,1738,23,23,tcp,normal
1339,0,347,807,13,13,tcp,normal
1340,0,231,1225,1,1,tcp,normal
1341,0,224,4114,4,4,tcp,normal
1342,0,0,0,103,13,tcp,neptune
1343,0,0,0,104,7,tcp,neptune
1344,0,201,2435,14,14,tcp,normal
1345,0,43,71,266,265,udp,normal
1346,0,8,0,1,23,icmp,ipsweep
1347,0,0,0,236,3,tcp,neptune
1348,0,226,3709,24,25,tcp,normal
1349,27,704,2070,1,1,tcp,normal
1350,0,186,14609,1,30,tcp,normal
1351,0,44,672,5,1,tcp,satan
1352,0,8,0,1,16,icmp,nmap
1353,0,0,0,247,8,tcp,neptune
1354,0,0,0,234,16,tcp,neptune
1355,0,30,0,1,1,icmp,normal
1356,0,0,0,1,1,tcp,ipsweep
1357,0,0,0,81,13,tcp,neptune
1358,2,1231,2451,1,1,tcp,warezclient
1359,0,285,263,21,27,tcp,normal
1360,0,0,0,140,19,tcp,neptune
1361,0,520,0,52,52,icmp,smurf
1362,0,0,0,102,13,tcp,neptune
1363,0,272,4841,1,5,tcp,normal
1364,0,201,1148,15,15,tcp,normal
1365,0,286,1476,12,14,tcp,normal
1366,0,0,0,128,10,tcp,neptune
1367,0,0,0,215,7,tcp,neptune
1368,0,370,274,14,14,tcp,normal
1369,0,8,0,1,42,icmp,nmap
1370,0,8,0,1,1,tcp,normal
1371,0,43,73,40,40,udp,normal
1372,0,1,0,2,2,udp,satan
1373,0,888,328,1,2,tcp,normal
1374,0,268,656,1,26,tcp,normal
1375,0,0,0,75,11,tcp,neptune
1376,0,46,77,254,254,udp,normal
1377,0,383,0,2,2,tcp,normal
1378,0,520,0,391,391,icmp,smurf
1379,0,0,0,278,1,tcp,neptune
1380,1,0,0,222,2,tcp,portsweep
1381,0,1032,0,84,84,icmp,smurf
1382,0,257,1650,7,7,tcp,normal
1383,0,160,584,1,21,tcp,normal
1384,0,0,0,181,14,tcp,neptune
1385,0,0,0,149,19,tcp,neptune
1386,0,0,0,105,15,tcp,neptune
1387,40703,1,0,2,2,tcp,portsweep
1388,0,210,10561,8,15,tcp,normal
